905	17	237	
905	12	252	n
905	6	253	n
905	12	253	n
905	14	280	
905	17	297	
905	5	301	n
905	6	302	
905	5	306	n
905	5	310	n
905	5	310	
905	17	313	
905	7	315	
905	7	316	
905	5	325	n
905	5	326	n
905	17	328	
905	12	339	n
905	11	340	n
905	11	340	
905	5	342	
905	9	345	n
905	9	345	
905	9	346	
905	13	348	n
905	9	348	
905	17	350	
905	17	351	n
905	9	354	n
905	9	354	
905	9	355	
905	9	359	n
905	17	359	n
905	9	359	
905	17	360	n
905	17	361	n
905	4	369	n
905	4	369	
905	4	377	
905	9	393	
905	6	398	
905	13	399	n
905	5	402	
905	6	404	
905	5	405	n
905	17	405	n
905	4	408	n
905	12	412	n
905	12	412	
905	12	413	n
905	4	414	n
905	4	420	n
905	4	424	n
905	5	424	
905	4	425	n
905	7	425	n
905	14	427	n
905	4	446	
905	17	452	
905	4	465	n
905	17	465	n
905	4	466	
905	4	468	
905	16	471	n
905	16	471	
905	1	477	n
905	12	477	n
905	12	479	n
905	1	483	n
905	1	483	
905	1	484	n
905	13	495	n
905	12	498	n
905	13	498	n
905	4	498	
905	13	499	n
905	17	503	
905	5	504	n
905	5	506	n
905	5	506	
905	5	507	n
905	5	510	n
905	13	515	n
905	17	515	n
905	13	515	
905	17	517	n
905	4	517	
905	17	517	
905	12	522	n
905	12	522	
905	17	522	
905	13	528	n
905	13	528	
905	17	530	
905	5	536	n
905	4	536	
905	3	540	n
905	4	540	n
905	5	546	
905	16	548	
905	4	549	
905	18	550	n
905	12	556	n
905	12	557	n
905	12	557	
905	5	559	n
905	13	562	n
905	13	577	n
905	13	577	
905	16	593	n
905	16	600	n
905	16	600	
905	16	603	n
905	16	605	n
905	13	605	
905	4	611	n
905	5	611	n
905	4	612	
905	6	614	n
905	6	614	
905	19	615	
905	6	616	
905	6	619	n
905	6	619	
905	16	651	
905	16	652	n
905	16	652	
905	16	653	
905	16	655	
905	16	657	
905	16	658	n
905	16	660	n
905	16	662	n
905	16	663	n
905	16	664	n
905	16	665	n
905	16	666	n
905	16	667	n
905	8	680	n
905	14	693	
905	14	700	
905	14	713	n
905	8	715	n
905	8	748	
905	13	757	n
905	19	761	n
905	19	761	
905	15	782	
905	19	784	
905	13	787	n
905	13	787	
905	8	805	
905	13	813	n
905	19	834	
905	13	846	n
905	13	852	n
905	2	905	
905	8	911	n
905	8	911	
905	2	913	n
905	2	913	
905	15	962	n
905	8	970	
905	8	974	
905	19	1096	
905	8	1104	n
905	8	1152	
905	15	1174	n
905	8	1214	
905	8	1216	
905	8	1234	n
905	8	1248	n
905	8	1272	
905	8	1293	n
905	8	1293	
905	20	1344	
905	20	1584	
905	21	2021	n
905	22	2461	n
905	22	2582	n
905	22	2683	
905	22	2929	
905	22	2937	n
905	22	2937	
905	22	2939	
906	9	26	n
906	17	30	
906	5	33	
906	9	44	n
906	9	44	
906	9	55	n
906	9	57	n
906	13	67	
906	5	68	n
906	10	73	n
906	1	73	
906	10	73	
906	1	74	n
906	1	74	
906	5	75	n
906	1	75	
906	5	75	
906	1	92	n
906	13	96	
906	5	107	n
906	7	118	n
906	13	125	
906	7	128	n
906	5	129	n
906	7	142	n
906	5	163	n
906	5	164	n
906	13	181	n
906	13	188	n
906	3	199	n
906	12	206	n
906	7	219	n
906	18	224	n
906	18	224	
906	12	226	n
906	9	229	
906	9	233	
906	3	234	n
906	3	234	
906	17	235	n
906	5	240	n
906	17	247	n
906	13	262	
906	13	263	
906	10	284	n
906	1	286	n
906	1	296	n
906	17	299	n
906	14	301	n
906	9	305	n
906	16	306	n
906	16	306	
906	17	313	
906	7	314	n
906	7	316	n
906	14	316	n
906	5	317	n
906	7	321	n
906	7	323	n
906	7	331	n
906	5	332	n
906	7	335	n
906	17	342	n
906	9	347	n
906	9	347	
906	9	348	
906	9	349	
906	7	350	n
906	9	354	
906	9	357	
906	9	359	
906	9	360	
906	13	361	n
906	4	363	
906	4	377	
906	7	382	n
906	7	386	n
906	9	389	
906	7	392	n
906	9	394	
906	1	397	n
906	9	397	
906	4	405	n
906	17	405	n
906	17	407	n
906	4	409	n
906	13	409	n
906	13	410	n
906	13	410	
906	4	411	n
906	9	411	n
906	9	411	
906	4	412	n
906	4	414	n
906	7	424	n
906	13	427	n
906	14	427	n
906	14	428	n
906	13	429	n
906	7	430	n
906	3	437	
906	12	445	n
906	7	446	n
906	12	447	n
906	14	448	n
906	3	448	
906	12	458	n
906	13	462	n
906	13	462	
906	5	465	n
906	5	466	n
906	3	473	n
906	12	475	n
906	12	476	n
906	12	479	n
906	1	481	
906	13	483	n
906	14	484	n
906	3	485	n
906	13	488	n
906	13	489	n
906	5	495	n
906	7	495	n
906	7	498	n
906	7	499	
906	3	501	n
906	3	501	
906	7	502	n
906	16	505	n
906	16	506	n
906	13	513	n
906	16	514	n
906	13	515	n
906	3	516	n
906	6	520	n
906	12	521	n
906	12	521	
906	12	522	n
906	4	526	n
906	12	529	n
906	16	530	n
906	16	534	n
906	13	538	n
906	13	538	
906	17	542	
906	17	543	n
906	17	543	
906	4	545	n
906	7	545	n
906	12	548	n
906	16	548	n
906	12	556	n
906	13	562	n
906	13	563	n
906	16	571	n
906	16	572	n
906	13	576	
906	13	587	n
906	13	587	
906	13	588	n
906	3	589	n
906	16	592	n
906	6	592	
906	18	595	n
906	18	595	
906	13	602	n
906	13	603	n
906	16	606	n
906	3	607	n
906	16	611	n
906	3	613	n
906	16	618	n
906	16	621	n
906	7	629	n
906	7	633	n
906	7	633	
906	7	634	n
906	7	635	
906	7	636	n
906	7	643	n
906	19	645	n
906	7	662	n
906	7	663	n
906	7	664	n
906	7	664	
906	5	681	n
906	14	688	n
906	13	689	
906	14	693	n
906	14	695	n
906	5	700	
906	8	703	n
906	6	718	n
906	15	736	n
906	8	739	n
906	2	765	n
906	8	773	n
906	13	775	n
906	13	788	n
906	13	792	n
906	13	792	
906	13	793	
906	6	798	n
906	8	811	n
906	15	813	n
906	8	879	n
906	2	888	n
906	2	925	
906	15	937	n
906	15	973	n
906	19	993	n
906	19	1014	
906	8	1231	n
906	15	1238	n
906	20	1468	n
906	20	1621	n
906	21	2395	n
906	22	2654	n
907	1	61	
908	2	563	n
908	2	563	
908	2	614	n
908	2	614	
908	2	709	
909	1	35	
909	7	43	
909	9	311	
909	9	427	
909	7	497	
909	4	612	
909	7	631	n
909	7	631	
910	14	5	n
910	14	5	
910	14	93	
910	14	133	n
910	4	364	n
910	12	391	n
910	12	446	n
910	17	468	n
910	1	476	n
910	12	494	n
910	12	557	n
910	14	603	n
910	15	1225	n
910	15	1267	n
911	3	40	n
911	3	40	
911	3	352	n
911	1	471	n
911	1	471	
911	1	509	
911	1	519	
911	2	655	n
911	2	666	n
911	2	667	
911	2	716	n
911	2	716	
911	2	730	n
911	2	733	
911	2	738	
911	2	756	
912	1	162	
912	1	163	n
912	1	164	
913	1	35	
914	1	118	n
914	1	118	
914	1	119	
914	1	120	
914	1	121	
914	1	122	
914	1	128	n
914	1	139	
915	2	569	n
916	2	657	
917	1	452	n
918	18	31	n
918	1	31	
918	18	54	n
918	1	320	n
918	1	341	n
918	1	504	n
918	1	504	
918	2	707	n
918	2	813	
918	19	833	n
918	19	834	n
918	19	859	
918	8	1062	
919	1	504	n
919	1	504	
920	1	29	
920	1	43	n
920	1	44	
920	1	329	n
921	9	55	n
921	1	194	
921	1	195	n
922	1	149	n
922	13	325	n
923	10	81	
923	10	93	
923	10	109	
923	10	132	
923	1	329	n
923	1	330	n
923	3	559	n
923	3	559	
923	2	777	n
923	2	777	
923	2	810	
923	2	811	
923	2	821	
924	2	777	n
924	22	2974	n
924	23	3052	n
925	9	56	
925	17	241	n
925	17	241	
925	17	247	
925	4	411	n
925	4	412	n
925	4	521	
925	4	529	n
925	4	541	
925	4	544	
925	7	636	n
925	7	636	
925	6	791	
925	2	979	n
925	2	979	
926	1	31	
927	1	395	
927	23	3437	
928	14	14	
928	18	228	n
928	18	237	n
928	18	237	
928	16	431	
928	1	517	n
928	1	521	n
928	1	521	
929	1	37	
930	6	179	n
930	3	192	n
930	3	192	
930	17	247	n
930	9	354	
930	1	368	n
930	6	547	
930	2	827	n
930	2	884	n
930	23	3282	n
931	17	21	
931	7	28	
931	17	30	
931	16	113	
931	10	152	n
931	16	173	n
931	12	208	
931	9	218	
931	12	223	
931	18	229	
931	1	307	
931	6	314	n
931	12	319	
931	16	472	
931	14	477	
931	14	478	n
931	14	479	n
931	16	536	n
931	16	600	
931	16	615	n
931	16	628	
931	13	631	
931	16	634	
931	16	635	
931	7	641	n
931	7	641	
931	15	1103	n
931	22	2936	n
932	12	2	
932	12	3	n
932	12	4	n
932	12	4	
932	13	7	n
932	13	7	
932	13	8	
932	13	10	n
932	13	10	
932	12	13	n
932	12	13	
932	12	14	n
932	13	14	
932	13	16	
932	12	20	n
932	13	21	
932	18	22	n
932	13	22	
932	16	26	
932	16	27	n
932	7	28	n
932	7	28	
932	13	28	
932	13	35	
932	13	36	n
932	13	37	
932	12	41	n
932	12	42	n
932	17	42	n
932	17	42	
932	12	60	
932	13	61	
932	13	62	
932	12	63	n
932	12	63	
932	12	64	
932	13	64	
932	12	65	
932	13	65	
932	12	66	
932	3	67	n
932	12	67	
932	12	69	
932	13	71	
932	12	72	
932	13	72	
932	3	73	n
932	13	74	
932	13	75	n
932	13	76	
932	13	77	n
932	13	77	
932	13	78	n
932	13	78	
932	13	79	
932	13	80	n
932	13	80	
932	13	81	n
932	13	82	
932	13	83	
932	13	84	n
932	13	84	
932	13	85	n
932	13	85	
932	13	86	n
932	13	86	
932	13	87	n
932	13	87	
932	13	88	
932	13	89	n
932	13	89	
932	13	90	
932	13	92	n
932	12	93	n
932	13	94	
932	13	95	
932	13	96	n
932	13	96	
932	12	98	n
932	13	102	
932	13	104	
932	13	105	n
932	13	105	
932	13	107	n
932	13	107	
932	13	108	
932	13	109	n
932	13	109	
932	13	110	
932	13	111	n
932	13	111	
932	13	112	n
932	12	112	
932	13	112	
932	13	113	n
932	13	113	
932	18	113	
932	13	114	
932	17	114	
932	17	116	
932	13	117	
932	13	122	
932	13	123	
932	12	125	n
932	12	125	
932	13	129	
932	13	138	n
932	13	138	
932	13	149	n
932	13	150	n
932	13	151	n
932	13	151	
932	13	152	n
932	12	153	n
932	13	153	
932	13	154	n
932	13	154	
932	13	155	n
932	13	155	
932	13	156	n
932	13	156	
932	13	157	n
932	13	157	
932	13	158	n
932	13	158	
932	13	159	n
932	13	159	
932	13	160	
932	13	161	
932	13	162	n
932	18	162	n
932	13	162	
932	18	162	
932	13	163	
932	13	166	n
932	13	166	
932	13	168	n
932	13	168	
932	13	171	n
932	18	171	n
932	13	172	n
932	12	175	
932	12	176	
932	12	177	
932	13	178	n
932	18	178	n
932	12	178	
932	12	183	
932	12	185	
932	13	188	
932	13	189	n
932	12	193	n
932	13	194	n
932	17	199	n
932	12	200	n
932	12	201	n
932	13	202	n
932	13	204	n
932	13	205	n
932	13	205	
932	13	206	n
932	13	206	
932	13	207	n
932	13	207	
932	13	208	n
932	13	210	n
932	12	210	
932	13	210	
932	12	211	
932	13	211	
932	12	212	
932	12	218	n
932	12	218	
932	12	219	n
932	12	219	
932	17	220	n
932	12	222	n
932	12	223	n
932	12	223	
932	12	224	n
932	12	225	n
932	12	226	n
932	12	226	m
932	12	226	
932	12	227	
932	12	228	n
932	12	228	
932	13	229	n
932	12	229	
932	13	230	n
932	12	231	n
932	12	231	
932	12	232	n
932	13	233	n
932	13	234	n
932	13	234	
932	13	236	n
932	13	237	n
932	13	237	
932	12	238	n
932	13	238	n
932	13	238	
932	13	239	
932	13	240	n
932	12	241	
932	13	245	n
932	13	246	n
932	13	247	n
932	12	253	n
932	13	254	n
932	13	260	n
932	12	267	n
932	13	267	n
932	12	267	
932	13	279	n
932	13	279	
932	1	280	n
932	13	280	n
932	1	280	
932	13	280	
932	13	281	n
932	1	281	
932	13	281	
932	12	282	n
932	13	282	n
932	12	283	n
932	13	283	n
932	12	283	
932	13	285	n
932	14	285	n
932	13	286	n
932	12	297	n
932	12	298	n
932	13	298	n
932	12	298	
932	12	300	n
932	13	300	n
932	1	305	
932	13	307	n
932	1	308	n
932	1	308	
932	13	309	n
932	13	309	
932	12	310	
932	13	312	n
932	12	312	
932	13	313	n
932	12	313	
932	13	316	n
932	1	320	
932	12	324	n
932	12	327	
932	12	328	n
932	12	328	
932	12	329	n
932	12	329	
932	12	332	n
932	12	333	
932	12	335	n
932	12	335	
932	12	336	
932	12	337	n
932	12	337	
932	12	338	n
932	12	338	
932	12	339	n
932	12	339	
932	12	341	
932	12	342	
932	13	343	n
932	16	343	n
932	12	344	n
932	16	344	n
932	12	344	
932	12	345	
932	12	346	
932	12	347	n
932	16	347	n
932	12	347	
932	16	347	
932	12	348	
932	12	349	n
932	12	349	
932	12	350	
932	12	351	n
932	13	351	n
932	12	351	
932	12	352	
932	12	353	n
932	12	353	
932	16	353	
932	12	354	n
932	12	356	n
932	12	356	
932	12	357	
932	13	358	n
932	12	358	
932	12	359	
932	12	360	n
932	12	360	
932	12	361	n
932	12	361	
932	13	362	n
932	12	363	
932	13	363	
932	12	364	n
932	13	364	n
932	12	364	
932	12	365	n
932	13	365	n
932	12	365	
932	13	365	
932	12	366	n
932	12	366	
932	13	367	n
932	13	367	
932	13	368	n
932	13	368	
932	13	369	n
932	12	370	
932	13	370	
932	13	371	n
932	12	371	
932	12	372	n
932	12	372	
932	12	373	
932	13	376	n
932	13	376	
932	13	379	n
932	16	379	
932	12	380	n
932	13	380	n
932	12	380	
932	13	381	n
932	12	381	
932	13	381	
932	12	382	
932	12	383	n
932	12	383	
932	13	384	n
932	13	384	
932	13	387	n
932	13	387	
932	1	388	n
932	13	389	n
932	13	389	
932	13	392	n
932	16	392	
932	13	393	n
932	1	394	
932	16	399	
932	16	400	n
932	16	400	
932	13	403	n
932	13	403	
932	1	406	n
932	13	408	n
932	13	410	n
932	13	411	n
932	13	412	n
932	13	414	n
932	13	415	n
932	13	416	n
932	13	416	
932	13	417	n
932	13	417	
932	13	418	
932	13	424	n
932	16	433	
932	16	436	n
932	13	439	n
932	13	441	n
932	13	448	n
932	13	449	n
932	13	450	n
932	13	451	n
932	1	451	
932	1	452	
932	1	453	
932	1	454	
932	1	455	
932	1	456	
932	1	457	n
932	13	457	n
932	1	457	
932	13	469	n
932	13	469	
932	1	470	n
932	13	470	n
932	13	470	
932	13	472	n
932	13	472	
932	13	473	n
932	13	473	
932	12	474	n
932	13	475	n
932	13	475	
932	13	476	n
932	13	476	
932	12	478	n
932	13	479	n
932	12	485	n
932	12	487	n
932	12	489	n
932	12	490	n
932	12	491	n
932	12	492	n
932	12	495	n
932	12	496	n
932	12	496	
932	12	499	n
932	13	500	n
932	12	504	n
932	12	506	n
932	13	506	n
932	13	506	
932	12	507	n
932	13	508	n
932	12	512	n
932	1	516	n
932	1	516	
932	12	519	n
932	17	520	
932	12	525	n
932	13	530	n
932	13	531	n
932	12	535	
932	12	536	
932	12	538	n
932	13	540	n
932	12	540	
932	13	540	
932	13	542	n
932	12	543	n
932	12	544	n
932	13	544	n
932	12	544	
932	13	545	n
932	12	550	n
932	12	551	n
932	12	552	n
932	12	554	n
932	12	554	
932	12	555	n
932	12	555	
932	13	556	n
932	13	557	n
932	13	558	n
932	13	559	n
932	12	560	n
932	12	562	
932	12	571	
932	12	574	n
932	13	574	n
932	13	575	n
932	12	578	n
932	13	587	n
932	13	587	
932	12	595	n
932	13	612	n
932	13	613	n
932	13	617	n
932	12	623	n
932	19	623	n
932	13	624	
932	13	653	n
932	13	685	n
932	13	688	n
932	13	695	n
932	13	695	
932	13	705	n
932	13	708	n
932	13	714	n
932	13	716	n
932	13	731	n
932	13	732	n
932	13	738	n
932	13	747	
932	13	758	n
932	13	758	
932	13	759	n
932	13	772	n
932	13	774	n
932	13	775	
932	13	776	n
932	13	776	
932	13	779	n
932	13	780	n
932	13	784	n
932	13	784	
932	2	786	n
932	13	804	n
932	13	804	
932	13	805	n
932	13	806	n
932	13	809	n
932	13	810	n
932	13	812	n
932	13	815	n
932	13	816	n
932	13	817	n
932	13	818	n
932	13	819	n
932	13	820	n
932	13	823	n
932	13	826	
932	13	827	n
932	13	827	
932	13	828	n
932	13	830	n
932	13	831	n
932	13	838	n
932	19	840	n
932	13	842	n
932	13	843	n
932	13	847	n
932	13	847	
932	13	848	n
932	13	849	n
932	13	850	n
932	13	852	n
932	13	852	
932	13	853	n
932	13	854	n
932	13	854	
932	13	855	n
932	13	855	
932	13	856	n
932	13	856	
932	13	857	n
932	13	857	
932	13	860	n
932	13	860	
932	13	864	n
932	13	864	
932	13	865	n
932	13	869	n
932	13	876	n
932	13	876	
932	13	877	n
932	2	883	n
932	2	884	n
932	2	884	
932	13	891	n
932	13	894	
932	13	896	n
932	13	897	
932	13	898	
932	19	925	n
932	19	925	
932	21	1893	
932	21	2215	
933	17	44	n
933	17	98	
933	17	99	
933	17	100	
933	17	101	n
933	3	189	n
933	3	189	
933	1	256	n
933	6	393	n
933	2	579	n
933	2	978	n
933	21	2217	
933	21	2266	n
933	21	2270	n
933	21	2335	n
933	22	2522	
933	22	2531	
933	22	3042	n
933	23	3106	n
933	23	3142	n
933	23	3179	
934	1	317	n
935	18	1	
935	3	2	
935	1	8	n
935	3	12	
935	9	17	
935	3	26	
935	1	44	n
935	1	50	n
935	1	50	
935	5	65	n
935	14	93	
935	13	124	
935	1	191	n
935	17	221	n
935	7	283	
935	7	284	n
935	17	304	n
935	17	304	
935	17	305	
935	17	306	n
935	17	307	n
935	17	311	n
935	17	312	n
935	1	329	n
935	6	367	n
935	3	446	n
935	2	906	n
936	1	484	n
936	1	493	n
936	1	498	
936	1	499	
936	1	508	
936	1	520	n
937	17	88	n
937	18	113	
937	10	154	
937	10	155	n
937	5	255	n
937	18	258	n
937	10	287	
937	1	392	n
937	1	392	
937	1	393	
937	1	471	n
937	1	471	
937	20	1811	n
938	18	18	n
938	12	178	
938	16	188	n
938	12	198	n
938	16	392	
938	1	452	n
938	1	461	n
938	1	461	
938	1	507	n
938	1	516	n
938	18	525	
938	19	625	n
938	19	629	n
938	19	629	
938	19	638	
938	19	639	
938	2	656	n
939	1	189	n
940	2	1008	
941	18	33	n
941	1	96	n
942	2	804	n
942	2	804	
943	2	608	n
944	1	33	
945	17	63	n
945	1	326	n
946	13	16	
946	17	106	n
946	1	239	n
946	1	448	n
946	17	500	n
946	17	500	
946	17	519	
946	2	949	
947	1	447	n
947	1	460	n
947	1	477	n
948	4	366	n
948	1	476	n
949	1	20	
949	1	37	
950	1	29	n
950	1	29	
951	1	326	n
952	14	4	
952	14	5	n
952	14	5	
952	14	6	
952	14	7	
952	14	9	
952	1	11	
952	1	13	
952	1	16	
952	1	17	
952	1	19	
952	16	23	n
952	1	24	
952	11	25	
952	14	27	n
952	11	27	
952	14	28	
952	11	30	
952	14	34	
952	14	37	
952	14	38	n
952	14	40	
952	14	41	n
952	14	41	
952	14	51	
952	14	55	
952	5	56	n
952	5	56	
952	14	56	
952	14	57	
952	14	58	
952	14	59	n
952	5	60	
952	14	61	n
952	14	61	
952	14	62	n
952	14	62	
952	5	63	n
952	14	63	n
952	14	63	
952	14	64	n
952	14	64	
952	14	65	n
952	14	66	n
952	9	66	
952	14	66	
952	14	67	n
952	14	67	
952	14	68	
952	14	69	n
952	14	69	
952	14	71	
952	14	72	n
952	14	73	
952	11	77	
952	5	81	n
952	14	81	n
952	17	81	n
952	10	82	
952	14	83	
952	14	84	n
952	14	84	
952	14	85	n
952	14	87	n
952	17	87	n
952	5	90	n
952	5	93	n
952	17	100	n
952	10	104	
952	14	105	
952	5	106	n
952	14	106	n
952	14	106	
952	16	116	n
952	16	117	n
952	17	128	
952	17	130	n
952	10	131	
952	1	131	n
952	14	131	n
952	13	138	n
952	17	145	n
952	14	149	n
952	14	152	n
952	14	153	n
952	14	159	n
952	17	170	
952	6	174	n
952	14	180	n
952	5	196	n
952	14	196	n
952	14	200	n
952	14	206	n
952	5	208	n
952	6	208	
952	6	215	
952	14	219	n
952	16	227	n
952	14	228	n
952	14	230	n
952	17	232	n
952	17	232	
952	17	233	
952	17	234	
952	14	241	n
952	17	243	n
952	14	246	n
952	17	250	
952	7	277	
952	7	280	
952	14	294	n
952	6	311	
952	7	317	n
952	5	364	n
952	5	364	
952	5	365	
952	4	372	n
952	4	372	
952	17	373	
952	4	386	n
952	17	388	
952	4	391	n
952	6	399	n
952	12	402	n
952	6	440	
952	16	461	
952	16	463	n
952	16	463	
952	9	467	n
952	16	484	n
952	16	498	n
952	16	527	n
952	1	531	n
952	1	531	
952	17	541	
952	6	541	
952	6	542	
952	5	543	n
952	6	543	
952	2	549	n
952	5	600	n
952	6	620	n
952	6	620	
952	6	628	n
952	2	649	n
952	16	655	
952	2	656	n
952	2	656	
952	2	658	n
952	2	667	n
952	2	667	
952	2	671	n
952	2	672	n
952	2	672	
952	2	697	n
952	2	698	n
952	2	705	n
952	2	710	n
952	2	717	n
952	2	723	
952	2	724	n
952	2	724	
952	2	725	n
952	2	725	
952	8	726	n
952	2	726	
952	2	738	n
952	2	738	
952	2	740	n
952	2	788	n
952	2	791	
952	2	804	n
952	2	826	
952	6	842	n
952	2	907	
952	2	954	
952	2	978	n
952	2	991	
952	2	992	
952	8	1039	
952	15	1090	n
952	8	1146	
952	8	1150	
952	8	1151	
952	8	1152	
952	8	1155	
952	8	1167	
952	8	1173	n
952	8	1185	n
952	15	1197	n
952	15	1211	
952	8	1213	n
952	15	1213	n
952	8	1214	n
952	15	1237	n
952	8	1260	n
952	8	1263	n
952	8	1321	n
953	1	216	n
953	1	216	
953	1	217	
954	1	342	n
954	1	342	
955	14	10	
955	14	134	n
955	14	329	n
955	16	504	n
955	16	564	n
955	14	627	n
955	2	707	n
955	2	707	
955	2	708	n
955	2	708	
955	19	800	
955	19	801	n
955	8	1062	
955	15	1219	n
955	15	1232	n
955	15	1297	n
955	20	1644	n
955	20	1644	
955	22	2530	n
955	22	2530	
956	12	71	n
956	1	516	n
957	1	387	n
957	1	387	
957	1	388	
957	1	451	n
957	1	452	
957	1	453	
957	1	454	
957	1	455	
957	1	456	
957	1	457	
957	1	458	
957	1	460	
958	2	1002	
959	1	24	n
959	1	68	n
959	10	73	n
959	1	79	n
959	17	81	n
959	17	82	n
959	17	87	n
959	17	89	n
959	14	137	n
959	1	146	n
959	6	179	n
959	1	246	n
959	17	296	
959	6	315	n
959	1	316	n
959	17	372	
959	17	453	
959	17	454	n
959	14	468	n
959	4	530	n
959	23	3271	n
960	1	129	n
960	1	129	
960	18	245	n
961	1	129	n
961	2	1001	n
961	2	1001	
961	2	1002	
962	2	1006	
963	2	693	n
963	2	693	
963	2	694	n
963	2	695	
963	2	712	n
963	2	712	
964	1	136	n
965	1	43	n
966	14	5	
966	14	38	n
966	14	61	n
966	14	61	
966	14	62	
966	14	63	n
966	14	64	
966	14	65	n
966	14	65	
966	14	66	
966	14	67	n
966	14	67	
966	14	68	n
966	14	68	
966	14	69	n
966	14	69	
966	14	70	
966	14	71	n
966	14	71	
966	14	80	n
966	14	83	
966	14	84	n
966	14	84	
966	14	85	
966	14	106	n
966	14	106	
966	14	111	
966	14	116	n
966	14	123	n
966	14	124	n
966	14	373	n
966	2	667	n
966	2	671	n
966	2	705	n
966	19	790	n
966	19	826	
966	19	827	n
966	19	827	
966	19	828	n
966	19	828	
966	19	829	
966	19	830	
966	19	832	
966	19	839	
966	19	844	n
966	19	844	
966	19	849	n
966	19	855	
966	19	857	n
966	19	861	n
966	19	862	
966	19	871	n
966	19	871	
966	19	872	
966	19	1062	
966	19	1292	
966	23	3390	
967	1	146	n
968	1	282	
968	1	298	
969	1	451	n
969	1	451	
971	1	386	n
971	19	748	n
972	18	2	
972	11	17	n
972	9	65	
972	14	76	n
972	9	82	n
972	9	82	
972	10	82	
972	10	103	
972	10	109	
972	18	128	n
972	18	128	
972	18	129	
972	11	131	
972	10	132	
972	18	159	
972	10	167	n
972	1	248	n
972	1	248	
972	14	255	n
972	14	255	
972	14	269	n
972	16	346	
972	16	349	
972	5	365	
972	4	371	
972	1	390	n
972	1	390	
972	1	396	
972	1	441	n
972	1	442	
972	1	468	
972	18	502	
972	18	568	n
972	6	598	
972	6	599	
972	2	661	
972	2	662	
972	19	681	n
972	19	681	
972	19	682	
972	19	703	
972	19	744	
972	2	757	n
972	2	757	
972	2	758	
972	2	760	
972	2	762	n
972	2	765	
972	2	789	n
972	2	814	n
972	2	815	n
972	19	826	
972	2	833	n
972	19	838	
972	19	840	
972	19	870	
972	19	923	n
972	19	923	
972	19	924	
972	19	934	
972	19	935	n
972	19	978	n
972	19	978	
972	19	980	
972	19	1090	
972	19	1137	n
972	19	1137	
972	19	1139	
972	19	1146	
972	19	1157	n
972	19	1157	
972	19	1159	
972	8	1160	
972	19	1172	n
972	19	1174	n
972	19	1195	
972	19	1208	
972	19	1210	n
972	20	1320	
972	20	1330	n
972	20	1336	n
972	20	1376	
972	20	1387	
972	20	1402	
972	20	1414	
972	20	1429	
972	20	1432	n
972	20	1470	
972	20	1483	
972	20	1485	
972	20	1506	n
972	20	1510	n
972	20	1513	n
972	20	1601	n
972	20	1614	n
972	20	1614	
972	20	1664	n
972	20	1664	
972	20	1665	n
972	20	1668	
972	20	1670	
972	20	1684	
972	20	1698	n
972	20	1728	
972	20	1730	
972	20	1731	n
972	20	1731	
972	20	1733	n
972	20	1757	
972	20	1807	n
972	20	1807	
972	20	1853	n
972	21	1931	n
972	21	1950	n
972	21	1950	
972	21	1958	n
972	21	1977	
972	21	1999	
972	21	2026	
972	21	2029	
972	21	2054	n
972	21	2065	n
972	21	2069	
972	21	2098	
972	21	2145	n
972	21	2145	
972	21	2146	
972	21	2160	
972	21	2238	
972	21	2243	
972	21	2244	
972	21	2286	n
972	21	2359	n
972	22	2512	
972	22	2610	
972	22	2611	
972	22	2776	n
972	22	2776	
972	22	2783	n
972	22	2787	n
972	22	2804	n
972	22	2805	n
972	22	2820	n
972	22	2821	
972	22	2841	
972	22	2845	
972	22	2846	
972	22	2849	n
972	22	2849	
972	22	2850	
972	22	2851	
972	22	2853	
972	22	2861	
972	22	2953	n
972	22	2953	
972	22	2955	n
972	22	2987	n
972	22	2987	
972	22	3022	
972	22	3026	
972	23	3119	n
972	23	3153	
972	23	3155	
972	23	3187	n
972	23	3206	n
972	23	3236	
972	23	3239	
972	23	3240	
973	2	760	n
974	2	762	n
974	2	762	
974	20	1713	n
974	20	1731	n
975	2	760	n
976	2	760	n
976	22	2776	n
976	22	2783	n
977	1	316	n
977	1	316	
978	1	20	
978	1	33	
979	1	7	
979	1	263	
979	1	264	
980	9	7	
980	9	8	n
980	17	30	n
980	17	30	
980	18	31	n
980	5	33	
980	7	40	n
980	7	40	
980	7	41	n
980	7	60	
980	5	70	n
980	14	108	n
980	5	127	n
980	10	152	n
980	5	180	n
980	9	225	
980	1	341	n
980	4	377	
980	4	404	n
980	4	407	n
980	12	418	n
980	12	423	n
980	7	456	n
980	7	456	
980	4	482	
980	4	498	n
980	12	498	n
980	6	734	n
980	15	767	n
981	14	10	n
981	17	204	
981	6	300	
981	2	757	n
981	15	1210	n
981	15	1219	n
982	1	136	n
983	4	369	n
983	2	551	n
984	2	735	n
985	5	9	
985	9	19	n
985	10	65	n
985	10	65	
985	10	74	n
985	17	82	n
985	10	143	n
985	10	143	
985	10	144	
985	10	156	n
985	10	156	
985	10	157	n
985	10	157	
985	10	158	n
985	10	158	
985	10	160	n
985	10	160	
985	10	161	n
985	10	161	
985	10	162	n
985	10	162	
985	10	171	
985	10	173	
985	10	174	n
985	10	175	
985	10	177	
985	3	252	n
985	10	274	n
985	10	282	n
985	10	395	
985	1	404	n
985	1	404	
985	10	405	
